raw_sequence,sequence,y_true,confidence
"You DO know that pro-life groups were refused, right?  That this march, supported monetarily by relatively liberal organizations ""claimed"" to represent women - but not pro-life women?  

It was basically an anti-Trump march.  Let's be real.  Would have been nice if they had been honest about it.  You know that, I think......

As far as the St. Patrick's Day marches?  As a proud officer of the Ladies' Ancient Order of Hibernians, you DO know that in the biggest parade of all - NYC - pro-life groups are NOT allowed to march under their own banner?  That pressure brought to bear in the last two years from NBC and other groups supported gay marchers under their own banner?  You MUST know we are working very hard to adjust this discrepancy that has hijacked the parade from what was originally intended to be a celebration of our heritage and faith, right?",2017 2079 2113 2008 4013 1011 2166 2967 2020 4188 1010 2157 1029 2008 2023 2233 1010 3569 12256 12928 11272 2011 4659 4314 4411 1000 3555 1000 2000 5050 2308 1011 2021 2025 4013 1011 2166 2308 1029 2009 2001 10468 2019 3424 1011 8398 2233 1012 2292 1005 1055 2022 2613 1012 2052 2031 2042 3835 2065 2027 2018 2042 7481 2055 2009 1012 2017 2113 2008 1010 1045 2228 1012 1012 1012 1012 1012 1012 2004 2521 2004 1996 2358 1012 4754 1005 1055 2154 20691 1029 2004 1037 7098 2961 1997 1996 6456 1005 3418 2344 1997 7632 5677 11148 2015 1010 2017 2079 2113 2008 1999 1996 5221 7700 1997 2035 1011 16392 1011 4013 1011 2166 2967 2024 2025 3039,0,0.25401222705841064
"Family law applies equally to gay and straight couples, and adultery occurs in gay marriages, too.",2155 2375 12033 8053 2000 5637 1998 3442 6062 1010 1998 29169 5158 1999 5637 12743 1010 2205 1012,0,0.50620037317276
"OECTA had openly gay leaders (female) years ago.  I taught with openly gay members.  Generally, wise teachers aren't very open about their relationships outside of school, gay or straight.  And since they can`t ask you in ANY job interview if you are gay, it wouldn`t come up at hiring time.",1051 22471 2050 2018 10132 5637 4177 1006 2931 1007 2086 3283 1012 1045 4036 2007 10132 5637 2372 1012 3227 1010 7968 5089 4995 1005 1056 2200 2330 2055 2037 6550 2648 1997 2082 1010 5637 2030 3442 1012 1998 2144 2027 2064 1036 1056 3198 2017 1999 2151 3105 4357 2065 2017 2024 5637 1010 2009 2876 1036 1056 2272 2039 2012 14763 2051 1012,0,0.2977543771266937
"Bull crap! There  is plenty of money available in the gay communities and otherwise to help with this. That's how it is supposed to work; the local communities rally and support people. It is not a tenant of the United States Constitution to provide for 'Health' in any way-Defense, Infrastructure, and general welfare (which was not envisioned as health care for all).",7087 10231 999 2045 2003 7564 1997 2769 2800 1999 1996 5637 4279 1998 4728 2000 2393 2007 2023 1012 2008 1005 1055 2129 2009 2003 4011 2000 2147 1025 1996 2334 4279 8320 1998 2490 2111 1012 2009 2003 2025 1037 16713 1997 1996 2142 2163 4552 2000 3073 2005 1005 2740 1005 1999 2151 2126 1011 3639 1010 6502 1010 1998 2236 7574 1006 2029 2001 2025 18035 2004 2740 2729 2005 2035 1007 1012,1,0.26778578758239746
promi utrosque lesbian?,20877 2072 21183 7352 4226 11690 1029,0,0.7532527446746826
"Kitzhaber, Kate, and Kulongoski make up the Oregon KKK, which brought Oregon to its knees with Cover Oregon, the Columbia River Crossing, attempts to give driver license to illegal residents, the fiancee using her position illegally (funny how they're still not married), attacking judges and small businesses for not supporting homosexual relationships ... how long should I go on? You will never get a reponse from garycrum if you disagree with him, unless he wants to call you names.",8934 27922 16336 2099 1010 5736 1010 1998 13970 10052 2891 3211 2191 2039 1996 5392 1047 19658 1010 2029 2716 5392 2000 2049 5042 2007 3104 5392 1010 1996 3996 2314 5153 1010 4740 2000 2507 4062 6105 2000 6206 3901 1010 1996 19455 2478 2014 2597 17800 1006 6057 2129 2027 1005 2128 2145 2025 2496 1007 1010 7866 6794 1998 2235 5661 2005 2025 4637 15667 6550 1012 1012 1012 2129 2146 2323 1045 2175 2006 1029 2017 2097 2196 2131 1037 16360 5644 2063 2013 5639 26775 2819 2065 2017 21090 2007 2032 1010 4983 2002 4122 2000 2655 2017 3415 1012,0,0.23563481867313385
Re: Cuban autism rate.  Might that be like Putin's claim that there are no homosexuals in Russia?,2128 1024 9642 19465 3446 1012 2453 2008 2022 2066 22072 1005 1055 4366 2008 2045 2024 2053 15667 2015 1999 3607 1029,1,0.5634827613830566
Hmmm....the petition requests that women and girls maintain their right to privacy and bakers and photographers not be forced to participate in gay ceremonies. Restaurant services and the like are not included. What is the problem? It sounds like a common sense petition. Sop the invalid and untrue accusations to further deceive people and push your agenda.,17012 2213 1012 1012 1012 1012 1996 9964 11186 2008 2308 1998 3057 5441 2037 2157 2000 9394 1998 6243 2015 1998 17008 2025 2022 3140 2000 5589 1999 5637 10912 1012 4825 2578 1998 1996 2066 2024 2025 2443 1012 2054 2003 1996 3291 1029 2009 4165 2066 1037 2691 3168 9964 1012 2061 2361 1996 19528 1998 4895 16344 5657 13519 2000 2582 11703 7416 3726 2111 1998 5245 2115 11376 1012,0,0.26241540908813477
"Personally, I'm not against women priests, what I'm against are left-wing feminists who are pro-abortion and pro-homosexual behavior being ordained priests.  Give me some good bedrock conservative women to be ordained, and I may change me tune.",7714 1010 1045 1005 1049 2025 2114 2308 8656 1010 2054 1045 1005 1049 2114 2024 2187 1011 3358 10469 2015 2040 2024 4013 1011 11324 1998 4013 1011 15667 5248 2108 9492 8656 1012 2507 2033 2070 2204 28272 4603 2308 2000 2022 9492 1010 1998 1045 2089 2689 2033 8694 1012,0,0.498093843460083
"Until relatively recently, homosexual acts were a crime almost everywhere, including in the United States.  My perspective is not that of a troll or someone who is morally confused.  On the contrary, my beliefs are consistent with most of human history.  There is nothing new about homosexual acts or same-sex attraction that hasn't been known that requires a new analysis of the Church's position.  Up until the 1950s, homosexual acts were considered an abomination.   Just because homosexual activists have become emboldened to demand the changing of long-held understandings, particularly within the Church, doesn't mean their arguments are worthy of overturning centuries of human understanding..",2127 4659 3728 1010 15667 4490 2020 1037 4126 2471 7249 1010 2164 1999 1996 2142 2163 1012 2026 7339 2003 2025 2008 1997 1037 18792 2030 2619 2040 2003 28980 5457 1012 2006 1996 10043 1010 2026 9029 2024 8335 2007 2087 1997 2529 2381 1012 2045 2003 2498 2047 2055 15667 4490 2030 2168 1011 3348 8432 2008 8440 1005 1056 2042 2124 2008 5942 1037 2047 4106 1997 1996 2277 1005 1055 2597 1012 2039 2127 1996 4856 1010 15667 4490 2020 2641 2019 11113 20936 9323 1012 2074 2138 15667 10134 2031 2468 7861 27495 6675 2000 5157 1996 5278 1997 2146 1011 2218 4824 2015 1010 3391 2306 1996 2277 1010 2987 1005 1056 2812 2037 9918 2024 11007 1997 2058,0,0.6093066334724426
"Yep. Phillips is now trying the ""artistic freedom"" gambit.
But, unlike the Azucar case, where the baker offered to a bake a cake of the customer's choosing and give the customer the decorating tools to decorate the cake, Phillips refused to even discuss design.
If you say to any heterosexual couple ""Sure! I'll design a cake for you"", but you say to a gay couple ""So sorry, no can do, but I've got a lovely sheet cake in the cooler I'll sell you"", that is discrimination.
I'm highly concerned the SCOTUS is hearing this case. If they wanted to confirm the Colorado Supreme Court decision, they could have denied the appeal.",15624 1012 8109 2003 2085 2667 1996 1000 6018 4071 1000 11721 28878 1012 2021 1010 4406 1996 17207 18100 2099 2553 1010 2073 1996 6243 3253 2000 1037 8670 3489 1037 9850 1997 1996 8013 1005 1055 10549 1998 2507 1996 8013 1996 25545 5844 5906 2000 29460 1996 9850 1010 8109 4188 2000 2130 6848 2640 1012 2065 2017 2360 2000 2151 28229 3232 1000 2469 999 1045 1005 2222 2640 1037 9850 2005 2017 1000 1010 2021 2017 2360 2000 1037 5637 3232 1000 2061 3374 1010 2053 2064 2079 1010 2021 1045 1005 2310 2288 1037 8403 7123 9850 1999 1996 14976 1045 1005 2222 5271 2017 1000 1010 2008 2003 9147 1012 1045 1005 1049 3811 4986 1996 8040 4140 2271,0,0.23850636184215546
"Are we totally ignoring the past demands of BLM, and their threats to shut down the parade if their demands were not met, which led directly to the Pride organizers caving in to a single interest group and agreeing to discriminate against police, including gay police, who only wanted the freedom to wear their uniforms with PRIDE? Are we ignoring the fact that on Sunday the BLM did block the New York parade and issued more demands because the Toronto police showed up to March there? My regard for BLM, gay or not, has plummeted. They become a bunch of thugs and bullies, almost as bad as what they're protesting.",2024 2057 6135 9217 1996 2627 7670 1997 1038 13728 1010 1998 2037 8767 2000 3844 2091 1996 7700 2065 2037 7670 2020 2025 2777 1010 2029 2419 3495 2000 1996 6620 18829 6187 6455 1999 2000 1037 2309 3037 2177 1998 16191 2000 5860 20026 14776 2114 2610 1010 2164 5637 2610 1010 2040 2069 2359 1996 4071 2000 4929 2037 11408 2007 6620 1029 2024 2057 9217 1996 2755 2008 2006 4465 1996 1038 13728 2106 3796 1996 2047 2259 7700 1998 3843 2062 7670 2138 1996 4361 2610 3662 2039 2000 2233 2045 1029 2026 7634 2005 1038 13728 1010 5637 2030 2025 1010 2038 22088 11368 2098 1012 2027 2468 1037 9129 1997 24106 1998 7087 3111 1010 2471 2004 2919 2004,0,0.5241400599479675
"Those are tough choices.   It also raises a question of jurisdiction.     My wife and i just visited San Fransisco, a city that seems to have little problem with accepting gay marriage.    To them, the law reflects their community.   But if they form a civil contract of marriage in SF what happens if they move Oklahoma City, do they loose their contract?    Do we allow racial discrimination in Slabovia, but continue to provide them federal services from 49 states who think they are repugnant?   How big is your 'community' standard?      

Our growth in communication has tied us together in ways we couldn't have known.  Cultural changes happen much faster than many of us can adapt.
We go into shock when what we thought was normal becomes abnormal, or the other way around.    Some people seek new things, which is great for growth,  Some people seek security and security is good ground for happiness..   There is no right or wrong, they both are needed to keep us in balance.",2216 2024 7823 9804 1012 2009 2036 13275 1037 3160 1997 7360 1012 2026 2564 1998 1045 2074 4716 2624 23151 6190 3597 1010 1037 2103 2008 3849 2000 2031 2210 3291 2007 10564 5637 3510 1012 2000 2068 1010 1996 2375 11138 2037 2451 1012 2021 2065 2027 2433 1037 2942 3206 1997 3510 1999 16420 2054 6433 2065 2027 2693 5858 2103 1010 2079 2027 6065 2037 3206 1029 2079 2057 3499 5762 9147 1999 17584 4492 2401 1010 2021 3613 2000 3073 2068 2976 2578 2013 4749 2163 2040 2228 2027 2024 16360 15916 16885 1029 2129 2502 2003 2115 1005 2451 1005 3115 1029 2256 3930 1999 4807 2038 5079 2149 2362 1999 3971 2057 2481 1005 1056 2031 2124 1012 3451,0,0.1970643401145935
"And rural folks talk down to urban folks, rural folks insist they're the only ""true Americans"", etc. Rural folks want to ""take back America"" ... from whom? Gay people? Non-Christians? Non-conservatives?
Without urban folks buying that food, where would those rural folks be? If urban folks weren't providing the loans that tide farmers over until the crops come in, where would the farmers be? Urban folks are subsidizing rural folks' Internet access. A very urban fellow, Franklin Delano Roosevelt, came up with, or supported the idea of, rural electrical associations, without which dairy farmers wouldn't have the electricity to run their milking machines.
Maybe rural and urban folks need each other, and we're all American, hmmm?",1998 3541 12455 2831 2091 2000 3923 12455 1010 3541 12455 18292 2027 1005 2128 1996 2069 1000 2995 4841 1000 1010 4385 1012 3541 12455 2215 2000 1000 2202 2067 2637 1000 1012 1012 1012 2013 3183 1029 5637 2111 1029 2512 1011 8135 1029 2512 1011 11992 1029 2302 3923 12455 9343 2008 2833 1010 2073 2052 2216 3541 12455 2022 1029 2065 3923 12455 4694 1005 1056 4346 1996 10940 2008 10401 6617 2058 2127 1996 8765 2272 1999 1010 2073 2052 1996 6617 2022 1029 3923 12455 2024 4942 5332 4305 6774 3541 12455 1005 4274 3229 1012 1037 2200 3923 3507 1010 5951 3972 6761 8573 1010 2234 2039 2007 1010 2030 3569 1996 2801 1997 1010 3541 5992 8924 1010,0,0.28737878799438477
"My last sentence---""The sexual abuse scandal was caused by homosexual priests""----is ABSOLUTELY TRUE!!!!!!!!!!   Go look at the facts. There is no denying it, though you and others like you try to. You say, ""The fact is that many in the hierarchy are gay. If the Church actually got rid of all of its gay clergy, we would be left with very few."" The reason for the large number of homosexuals (not ""gay"", homosexuals) in the hierarchy is because the seminaries in the 60's and 70's were allowing in as candidates men who were not qualified to be priests. Who are you to determine who is qualified to be a good priest?????? The rule against allowing homosexuals and those with homosexual tendencies is a GOOD rule, a USEFUL rule, a HEALTHY rule. If it had been followed, the Church would not be having the problems it is having today.",2026 2197 6251 1011 1011 1011 1000 1996 4424 6905 9446 2001 3303 2011 15667 8656 1000 1011 1011 1011 1011 2003 7078 2995 999 999 999 999 999 999 999 999 999 999 2175 2298 2012 1996 8866 1012 2045 2003 2053 16039 2009 1010 2295 2017 1998 2500 2066 2017 3046 2000 1012 2017 2360 1010 1000 1996 2755 2003 2008 2116 1999 1996 12571 2024 5637 1012 2065 1996 2277 2941 2288 9436 1997 2035 1997 2049 5637 11646 1010 2057 2052 2022 2187 2007 2200 2261 1012 1000 1996 3114 2005 1996 2312 2193 1997 15667 2015 1006 2025 1000 5637 1000 1010 15667 2015 1007 1999 1996 12571 2003 2138 1996 18014 3111 1999 1996 3438 1005 1055 1998 3963 1005,0,0.6073728799819946
"How are they whining? They're writing into a Q and A column asking about it. Have you ever been asked to have your phone searched?

There are no fines when you're banned at the border. There are no criminal charges.

 Just this week, there was a report of Canadian who says he was turned away because of sexual messages in gay sex apps on his phone.",2129 2024 2027 1059 20535 3070 1029 2027 1005 2128 3015 2046 1037 1053 1998 1037 5930 4851 2055 2009 1012 2031 2017 2412 2042 2356 2000 2031 2115 3042 9022 1029 2045 2024 2053 21892 2043 2017 1005 2128 7917 2012 1996 3675 1012 2045 2024 2053 4735 5571 1012 2074 2023 2733 1010 2045 2001 1037 3189 1997 3010 2040 2758 2002 2001 2357 2185 2138 1997 4424 7696 1999 5637 3348 18726 2006 2010 3042 1012,1,0.6339202523231506
"Homosexuality, transgender sex-all are deviations from normal human behavior as well.",15949 1010 16824 3348 1011 2035 2024 24353 2015 2013 3671 2529 5248 2004 2092 1012,1,0.7704052329063416
"So in our Land of the Free, you want people forced to stand for the pledge and flag? Hmmmm. We are not equal, anyone who bashes the LGBT community is NOT a believer in equal rights. Equality for everyone, regardless of color, race or sexuality but nope, we preach hate and ban people from the bathroom they use based on their birth ""private parts"" - note PRIVATE parts - and not who they love their life as. Equality? Bullshit. Blacks. Women. LGBT. And now you want to punish the NFL financially because you disagree with one player. Wow. We have so hatred and disdain for anyone who disagrees with our beliefs. That doesn't seem like we value ALL people to me. Why don't you protest against companies that knowing hire sexual predators and suspected rapists? Refuse to watch swimming because of the Brock the Rapist? But nope, that's ok because Brock stands for the flag and Colin Kaepernick  doesn't. Good to see your values are in the right place.",2061 1999 2256 2455 1997 1996 2489 1010 2017 2215 2111 3140 2000 3233 2005 1996 16393 1998 5210 1029 17012 7382 1012 2057 2024 2025 5020 1010 3087 2040 24234 2229 1996 12010 2451 2003 2025 1037 24591 1999 5020 2916 1012 9945 2005 3071 1010 7539 1997 3609 1010 2679 2030 13798 2021 16780 1010 2057 25250 5223 1998 7221 2111 2013 1996 5723 2027 2224 2241 2006 2037 4182 1000 2797 3033 1000 1011 3602 2797 3033 1011 1998 2025 2040 2027 2293 2037 2166 2004 1012 9945 1029 14636 1012 10823 1012 2308 1012 12010 1012 1998 2085 2017 2215 2000 16385 1996 5088 13732 2138 2017 21090 2007 2028 2447 1012 10166 1012 2057 2031 2061 11150 1998 25134 2005 3087,0,0.48145490884780884
"Here's some food for thought when it comes to whether it's reasonable to focus on sex with the same gender.  Our prisons, addiction centers and mental health centers are not full of people who were abused by homosexual sex.  They are full of people who were abused by heterosexuals.  I personally would prefer we admitted where the real harm lies when it comes to selfish sexual acts.",2182 1005 1055 2070 2833 2005 2245 2043 2009 3310 2000 3251 2009 1005 1055 9608 2000 3579 2006 3348 2007 1996 2168 5907 1012 2256 15996 1010 13449 6401 1998 5177 2740 6401 2024 2025 2440 1997 2111 2040 2020 16999 2011 15667 3348 1012 2027 2024 2440 1997 2111 2040 2020 16999 2011 28229 2015 1012 1045 7714 2052 9544 2057 4914 2073 1996 2613 7386 3658 2043 2009 3310 2000 14337 4424 4490 1012,1,0.7288541197776794
"Let's use words the way they are meant to be used, the way they are defined in the dictionary. From the dictionary:  irrational fear of, aversion to homosexuality or homosexuals
ho·mo·pho·bic play \-ˈfō-bik\ adjective

Have you interviewed pastor Rick or do you know him? Then please do not speak for him or for me.",2292 1005 1055 2224 2616 1996 2126 2027 2024 3214 2000 2022 2109 1010 1996 2126 2027 2024 4225 1999 1996 9206 1012 2013 1996 9206 1024 23179 3571 1997 1010 13642 2869 3258 2000 15949 2030 15667 2015 7570 1087 9587 1087 6887 2080 1087 12170 2278 2377 1032 1011 1149 14876 1011 12170 2243 1032 24931 2031 2017 10263 9220 6174 2030 2079 2017 2113 2032 1029 2059 3531 2079 2025 3713 2005 2032 2030 2005 2033 1012,0,0.30933019518852234
"The case Jesus was describing was divorcing your spouse to marry someone else. That would be adultery. It does not describe previously failed marriages or cases of violence or alcoholism. He also emphasizes that when someone is married, they are no longer members of their family of origin (indicating that maybe the divorce in question was about social status and family rlations and not just lust). This last statement, shows why this passage is not a condemnation of gay marriage. Rather, it endorses the fact that the family of origin is now in second position behind the spouse, straight or gay. While what Francis is doing is a good first step, recognizing that divorce is necessary sometimes as a divorce rather than an invalid marriage is an adult thing to do, as is recognizing the rights of gays and lesbians.",1996 2553 4441 2001 7851 2001 4487 14550 6129 2115 18591 2000 5914 2619 2842 1012 2008 2052 2022 29169 1012 2009 2515 2025 6235 3130 3478 12743 2030 3572 1997 4808 2030 25519 1012 2002 2036 20618 2008 2043 2619 2003 2496 1010 2027 2024 2053 2936 2372 1997 2037 2155 1997 4761 1006 8131 2008 2672 1996 8179 1999 3160 2001 2055 2591 3570 1998 2155 1054 13490 2015 1998 2025 2074 11516 1007 1012 2023 2197 4861 1010 3065 2339 2023 6019 2003 2025 1037 26248 1997 5637 3510 1012 2738 1010 2009 2203 5668 2229 1996 2755 2008 1996 2155 1997 4761 2003 2085 1999 2117 2597 2369 1996 18591 1010 3442 2030 5637 1012 2096 2054 4557 2003 2725 2003 1037,0,0.2320679873228073
"I certainly have a clue, and will NOT give it a rest, sorry.

I guess you have not heard of cultural Marxism. I did not refer to political Marxism but the social variant. Ever hear of its history in the West, and the ""long march through the institutions""? The march is very close to complete by this point.

Witness the rise of P-C culture, the lie of the mantra ""Diversity is our Strengrh"" (well, except for diversity of opinion), open border madness, demonization of national pride, Big Gay and identity politics, and  stifling of free speech on campuses as several of a variety of symptoms. There are more.

Your curt suggesting that I defer from contributing to the forum is one more symptom.",1045 5121 2031 1037 9789 1010 1998 2097 2025 2507 2009 1037 2717 1010 3374 1012 1045 3984 2017 2031 2025 2657 1997 3451 27255 1012 1045 2106 2025 6523 2000 2576 27255 2021 1996 2591 8349 1012 2412 2963 1997 2049 2381 1999 1996 2225 1010 1998 1996 1000 2146 2233 2083 1996 4896 1000 1029 1996 2233 2003 2200 2485 2000 3143 2011 2023 2391 1012 7409 1996 4125 1997 1052 1011 1039 3226 1010 1996 4682 1997 1996 25951 1000 8906 2003 2256 2358 7389 16523 2232 1000 1006 2092 1010 3272 2005 8906 1997 5448 1007 1010 2330 3675 12013 1010 5698 3989 1997 2120 6620 1010 2502 5637 1998 4767 4331 1010 1998 2358 10128 2989 1997 2489 4613 2006 13696,0,0.2704617977142334
Utilitas knows this because he is a gay man?,21183 18622 10230 4282 2023 2138 2002 2003 1037 5637 2158 1029,0,0.7455165386199951
"He does not support equal rights for all.  He has lost in the public arena - most people support marriage equality and equal rights for GLBT people.  Gay people are not second class citizens and everybody but the most ignorant shut-ins knows it.  Most everyone has a GLBT family member, co-worker, neighbor or friend and supports them in every way.  Marriage equality has hurt exactly nobody. We won't go back.",2002 2515 2025 2490 5020 2916 2005 2035 1012 2002 2038 2439 1999 1996 2270 5196 1011 2087 2111 2490 3510 9945 1998 5020 2916 2005 1043 20850 2102 2111 1012 5637 2111 2024 2025 2117 2465 4480 1998 7955 2021 1996 2087 21591 3844 1011 16021 4282 2009 1012 2087 3071 2038 1037 1043 20850 2102 2155 2266 1010 2522 1011 7309 1010 11429 2030 2767 1998 6753 2068 1999 2296 2126 1012 3510 9945 2038 3480 3599 6343 1012 2057 2180 1005 1056 2175 2067 1012,1,0.4321408271789551
"Why can't nonreligious people fire religious people for their chosen religion and lifestyle too?   Why can't a Jew fire Christians or Muslims for their chosen lifestyles? Why is it only okay to single out the gay lifestyle for discrimination?   I know people who wont shut up about their religion and I tolerate them.    Yet they think they dont have to tolerate anyone else.  I know how gay people feel about having religion shoved in their faces...and I don't side with religious fundamentalists who make their religion someone else's problem.   

The gay people I know don't do that.   They might mention their lesbian wife (""Susie and I went hiking at Hatcher's Pass last week..."") or their gay boyfriend (""Rick and I are flying to Seattle tomorrow...) in passing etc.   They NEVER mention their bedroom escapades, and I don't care what they do either. Otherwise it isn't even a topic for discussion.   Minnery's folk never stop talking about gay people all day long.   There's a huge difference.",2339 2064 1005 1056 2512 16570 8004 6313 2111 2543 3412 2111 2005 2037 4217 4676 1998 9580 2205 1029 2339 2064 1005 1056 1037 16522 2543 8135 2030 7486 2005 2037 4217 9580 2015 1029 2339 2003 2009 2069 3100 2000 2309 2041 1996 5637 9580 2005 9147 1029 1045 2113 2111 2040 2180 2102 3844 2039 2055 2037 4676 1998 1045 19242 2068 1012 2664 2027 2228 2027 2123 2102 2031 2000 19242 3087 2842 1012 1045 2113 2129 5637 2111 2514 2055 2383 4676 7468 1999 2037 5344 1012 1012 1012 1998 1045 2123 1005 1056 2217 2007 3412 8050 5130 2040 2191 2037 4676 2619 2842 1005 1055 3291 1012 1996 5637 2111 1045 2113 2123 1005 1056 2079 2008 1012 2027,0,0.5376700162887573
"As was said in other posts on ""sustainable"" (don't know what exactly is ""sustained"") or ""renewable"" (don' t know exactly what is ""renewed"") energy, this is not about any of that.  The left just wants power.  Not electrical power, but power over others' lives and minds.  By utilizing complicit news orgs to further the left's ideology, as was alluded to in the article, bulldozing of individual citizens as well as whole communities is old hat for some of these guys.  Good for you Mr Kaye.  You still have to pay attention, because there are still those who are patient enough to wait you out some more, and then try again (e.g. homosexual ""marriage"") to railroad these initiatives upon your community, whether you like it or not.  Fortunately, lucky for you that CB was willing to take your article and publish.  I doubt that the pravdatiser would have.  Anyway, keep on truckin'.",2004 2001 2056 1999 2060 8466 2006 1000 9084 1000 1006 2123 1005 1056 2113 2054 3599 2003 1000 8760 1000 1007 2030 1000 13918 1000 1006 2123 1005 1056 2113 3599 2054 2003 1000 9100 1000 1007 2943 1010 2023 2003 2025 2055 2151 1997 2008 1012 1996 2187 2074 4122 2373 1012 2025 5992 2373 1010 2021 2373 2058 2500 1005 3268 1998 9273 1012 2011 16911 4012 24759 28775 2102 2739 8917 2015 2000 2582 1996 2187 1005 1055 13165 1010 2004 2001 2035 13936 2000 1999 1996 3720 1010 7087 3527 6774 1997 3265 4480 2004 2092 2004 2878 4279 2003 2214 6045 2005 2070 1997 2122 4364 1012 2204 2005 2017 2720 23686 1012 2017 2145 2031 2000 3477 3086 1010,0,0.27693668007850647
I am gay and the feel of Liberal hands on my hips makes me feel very uneasy.,1045 2572 5637 1998 1996 2514 1997 4314 2398 2006 2026 6700 3084 2033 2514 2200 15491 1012,1,0.7059226036071777
"I believe that life has enough problems without the government sticking its nose in other people's business.  Discrimination is discrimination and gays and transgenders have enough to deal with without the government making their lives more difficult. 

Trump is wrong on this and I hope he is stopped.",1045 2903 2008 2166 2038 2438 3471 2302 1996 2231 13423 2049 4451 1999 2060 2111 1005 1055 2449 1012 9147 2003 9147 1998 5637 2015 1998 16824 2015 2031 2438 2000 3066 2007 2302 1996 2231 2437 2037 3268 2062 3697 1012 8398 2003 3308 2006 2023 1998 1045 3246 2002 2003 3030 1012,1,0.3709948658943176
"You claimed sexuality is a choice: ""Of course sexuality is a choice."" The point you missed is that you didn't choose. Neither did homosexuals choose to be homosexuals. You contradict yourself in defending bigotry.",2017 3555 13798 2003 1037 3601 1024 1000 1997 2607 13798 2003 1037 3601 1012 1000 1996 2391 2017 4771 2003 2008 2017 2134 1005 1056 5454 1012 4445 2106 15667 2015 5454 2000 2022 15667 2015 1012 2017 24528 29201 4426 1999 6984 2502 4140 2854 1012,1,0.7050673961639404
"Basically, it's just the chronological order in which each group reached the tipping point where they were large and visible enough to warrant adding another letter to the acronym. In the 1970s and 1980s, people usually just said ""lesbian and gay"" or ""L/G"". In the early 1990s it started becoming ""lesbian, gay and bisexual"", or ""LGB"", because bisexual people were becoming increasingly visible in the community; then in the later 1990s and 2000s, transgender people were becoming more visible and active and it became ""LGBT"". Then, in the 21st century, it became more and more common for younger people to identify as queer instead of lesbian, gay or bisexual, which is why you see the Q so often now. Basically, as each group becomes large and visible enough that the acronym isn't adequate anymore, the next new letter gets added on to the end of whatever the existing acronym used to be.",10468 1010 2009 1005 1055 2074 1996 23472 2344 1999 2029 2169 2177 2584 1996 25486 2391 2073 2027 2020 2312 1998 5710 2438 2000 10943 5815 2178 3661 2000 1996 20137 1012 1999 1996 3955 1998 3865 1010 2111 2788 2074 2056 1000 11690 1998 5637 1000 2030 1000 1048 1013 1043 1000 1012 1999 1996 2220 4134 2009 2318 3352 1000 11690 1010 5637 1998 22437 1000 1010 2030 1000 1048 18259 1000 1010 2138 22437 2111 2020 3352 6233 5710 1999 1996 2451 1025 2059 1999 1996 2101 4134 1998 8876 1010 16824 2111 2020 3352 2062 5710 1998 3161 1998 2009 2150 1000 12010 1000 1012 2059 1010 1999 1996 7398 2301 1010 2009 2150 2062 1998 2062 2691 2005 3920 2111,0,0.27184033393859863
"""HIV is 100 percent preventable""   Yes it is.  

""While CDC estimates that four percent of men in the United States are MSM (gay), the rate of new HIV diagnoses among them is more than 44 times that of other men.""

Overall, gay males – including those who also reported injecting drugs as a risk behavior – account for:
• 61 percent (estimated 753,800 persons in 2013) of the estimated 1.2 million people living with HIV in the United States.
• Approximately two-thirds of all new HIV infections each year.

https://www.cdc.gov/nchhstp/newsroom/docs/factsheets/cdc-msm-508.pdf

The gay lifechoice needs to be shamed in the same manner as cigarette smokers for their irresponsible behavior that affects the rest of us.",1000 9820 2003 2531 3867 4652 3085 1000 2748 2009 2003 1012 1000 2096 26629 10035 2008 2176 3867 1997 2273 1999 1996 2142 2163 2024 5796 2213 1006 5637 1007 1010 1996 3446 1997 2047 9820 22939 26745 8583 2426 2068 2003 2062 2084 4008 2335 2008 1997 2060 2273 1012 1000 3452 1010 5637 3767 1516 2164 2216 2040 2036 2988 1999 20614 2075 5850 2004 1037 3891 5248 1516 4070 2005 1024 1528 6079 3867 1006 4358 4293 2509 1010 5385 5381 1999 2286 1007 1997 1996 4358 1015 1012 1016 2454 2111 2542 2007 9820 1999 1996 2142 2163 1012 1528 3155 2048 1011 12263 1997 2035 2047 9820 15245 2169 2095 1012 16770 1024 1013 1013 7479 1012 26629 1012 18079,0,0.3818666934967041
You have projected your own dark meaning on to gay men.  i’m sorry that the gay man you loved so much didn’t love you back in a reciprocal way.  So sorry you weren’t the one who could ‘change’ him. C’est la vie.,2017 2031 11310 2115 2219 2601 3574 2006 2000 5637 2273 1012 1045 1521 1049 3374 2008 1996 5637 2158 2017 3866 2061 2172 2134 1521 1056 2293 2017 2067 1999 1037 28309 2126 1012 2061 3374 2017 4694 1521 1056 1996 2028 2040 2071 1520 2689 1521 2032 1012 1039 1521 9765 2474 20098 1012,0,0.6143130660057068
